"customer_id","account_num","lname","fname","address","city","state_province","postal_code","country","customer_region_id","phone","marital_status","gender","total_children","num_children_at_home","education","member_card","age","year_income"
4749,37300102710,"Barley","Amber","9277 Santa Rita Dr","Oak Bay","BC","97001","Canada",99,"251-555-8741","M","F",4,0,"Bachelors Degree","Silver",75,60000,
4750,37302634700,"Espinosa","Ruben","4790 Curletto Drive","Milwaukie","OR","79682","USA",65,"216-555-5206","S","F",5,3,"High School Degree","Gloden",35,100000,
4751,37303106784,"Lusk","Chad","7740 Lacassie Ave","Concord","CA","86827","USA",46,"928-555-1898","S","M",3,2,"Bachelors Degree","Bronze",38,60000,
4752,37305386662,"Herleth","Carol","8981 Stafford Ave","Marysville","WA","35670","USA",82,"255-555-9648","M","F",1,0,"Partial College","Bronze",25,40000,
4753,37305622700,"Brook","Darren","2186 Rock Creek Pl","San Andres","DF","35269","Mexico",106,"328-555-8627","M","M",1,0,"Partial College","Normal",58,40000,
4754,37309055900,"Watson","Fahim","3682 MacArthur Avenue","Shawnee","BC","22980","Canada",105,"578-555-6006","M","F",5,5,"Graduate Degree","Gloden",76,140000,
4755,37315332300,"Newcome","Francis","7140 Augustine Dr","Burnaby","BC","61449","Canada",92,"674-555-3613","S","F",2,2,"Bachelors Degree","Bronze",30,60000,
4756,37324687838,"Stranger","Charles","Rt. 1546 Box A","Glendale","CA","41614","USA",54,"947-555-8620","M","M",3,1,"Bachelors Degree","Bronze",89,140000,
4757,37330272200,"Leather","Lloyd","7913 Prestwick Court","Guadalajara","Jalisco","46244","Mexico",4,"405-555-8513","M","M",2,1,"Partial College","Bronze",78,40000,
4758,37333179712,"Jacobs","Ola","2573 Asnford Court","National City","CA","65278","USA",9,"940-555-6806","M","M",5,2,"Partial College","Bronze",80,60000,
4759,37336409091,"Smith","Ryan","9195 Park Glen Ct","Tlaxiaco","Oaxaca","89070","Mexico",30,"786-555-1382","S","F",2,2,"Graduate Degree","Normal",67,80000,
4760,37337433695,"Osteen","Jack","4109 Perry Way","Novato","CA","74266","USA",42,"444-555-7304","M","M",1,1,"Bachelors Degree","Bronze",44,80000,
4761,37341253161,"Carr","Irene","3641 W. Holly Drive","Merida","Yucatan","11220","Mexico",26,"848-555-4454","S","F",2,0,"Bachelors Degree","Bronze",61,60000,
4762,37342073900,"Havens","Manuel","8808 Geneva Ave","Langley","BC","61576","Canada",94,"767-555-3661","S","F",4,3,"High School Degree","Gloden",46,40000,
4763,37346692681,"Hansen","Troy","8595 Mariposa Ct","Lemon Grove","CA","63691","USA",12,"294-555-8439","S","F",5,2,"Bachelors Degree","Silver",66,60000,
4764,37352679400,"Van Valin","John","6672 Mt. Dias Blvd.","Imperial Beach","CA","80210","USA",14,"236-555-6275","M","M",0,0,"High School Degree","Silver",32,120000,
4765,37381062500,"Jordan","Thoa","6713 Castle Rock","Colma","CA","48487","USA",32,"925-555-4339","M","F",1,0,"Partial College","Bronze",76,40000,
4766,37402573800,"Spencer","Ray","7700 The Alameda","San Andres","DF","48752","Mexico",106,"890-555-9804","S","F",2,0,"High School Degree","Bronze",56,40000,
4767,37404553294,"Darrell","Frank","651 Bridgeview St","Spokane","WA","38313","USA",87,"940-555-1154","S","M",3,3,"Partial College","Silver",27,40000,
4768,37407653900,"Almeida","Heather","9235 Logan Court","Newton","BC","59862","Canada",95,"928-555-5246","S","F",3,2,"Partial College","Gloden",52,40000,
4769,37431407600,"Harrison","Sandra","2441 Heavenly Drive","San Jose","CA","59461","USA",39,"102-555-4225","M","M",3,1,"High School Degree","Bronze",53,40000,
4770,37435141200,"Watson","Carolyn","3936 Cedar Point Loop","Lincoln Acres","CA","47173","USA",10,"351-555-1604","M","M",5,1,"High School Degree","Gloden",27,140000,
4771,37448117733,"Baird","Denise","50 Relief Valley Ct","Hidalgo","Zacatecas","12934","Mexico",25,"560-555-1471","M","M",2,1,"High School Degree","Bronze",89,140000,
4772,37448337674,"Cobb","Kathleen","1800 Honey Court","Sedro Woolley","WA","65806","USA",80,"172-555-1135","M","M",1,0,"Bachelors Degree","Bronze",46,60000,
4773,37449480295,"Brammeier","Charlene","8167 Grant St","Tlaxiaco","Oaxaca","96728","Mexico",30,"291-555-6371","M","M",3,2,"High School Degree","Silver",73,40000,
4774,37451357841,"Rummell","Joan","2827 Red Leaf","Lake Oswego","OR","16763","USA",64,"825-555-4664","M","F",5,2,"Graduate Degree","Silver",31,80000,
4775,37463089823,"Ward","Brandon","9449 Fitzuren","Olympia","WA","86554","USA",85,"306-555-3185","M","M",2,0,"Partial College","Bronze",56,60000,
4776,37467182874,"Zbiegien","Darla","4363 Galindo Street","Burbank","CA","88643","USA",53,"864-555-9106","M","M",4,1,"Partial High School","Normal",79,20000,
4777,37484268546,"Raebel","Colleen","3895 Mt. Tamalpais Place","Oakland","CA","25597","USA",37,"367-555-6256","S","F",0,0,"Graduate Degree","Bronze",64,140000,
4778,37485636500,"Gillespie","Dolores","1719 S St.","Bremerton","WA","75954","USA",76,"287-555-5464","S","M",1,1,"Bachelors Degree","Normal",87,80000,
4779,37487278000,"Trujillo","Lady-bird","2751 Fabian Way","Salem","OR","78069","USA",23,"714-555-1242","S","M",4,2,"Partial High School","Normal",63,20000,
4780,37518557906,"Marshall","Perry","8172 Gregory Lane","Hidalgo","Zacatecas","68295","Mexico",25,"656-555-8078","S","F",3,0,"Partial College","Normal",67,60000,
4781,37535530900,"Burrell","John","869 Welle Road","Burlingame","CA","36572","USA",43,"444-555-6142","M","F",3,3,"Partial College","Gloden",79,160000,
4782,37548791766,"Taylor","Grace","9200 Pecan Street","Coronado","CA","19253","USA",8,"410-555-2606","S","F",4,1,"High School Degree","Gloden",27,100000,
4783,37553609000,"Briar","Farrell","2151 Twincreek Ct","Woodburn","OR","52690","USA",69,"460-555-2956","M","M",3,3,"Partial High School","Gloden",24,140000,
4784,37569294600,"Coakley","James","3392 El Dorado","Oregon City","OR","74240","USA",68,"138-555-7624","M","F",5,3,"High School Degree","Bronze",87,40000,
4785,37584728002,"Barnickel","Luke","6596 Chestnut","Burnaby","BC","73839","Canada",92,"212-555-6603","S","F",3,2,"Partial College","Bronze",55,40000,
4786,37593493500,"Ross","Mary","8092 West Las Vegas","Westminster","BC","61550","Canada",91,"461-555-3981","S","F",3,2,"Partial College","Bronze",68,40000,
4787,37593944100,"Girkin","Debra","1551 Logan Ct","Bellingham","WA","27312","USA",78,"558-555-1588","S","M",1,0,"Bachelors Degree","Bronze",86,60000,
4788,37620835900,"Franco","Suzanne","5955 Colfax Street","Santa Cruz","CA","80184","USA",40,"169-555-1253","M","F",4,3,"Graduate Degree","Gloden",81,80000,
4789,37625165000,"Caldwell","Mohammad","2324 California St","Port Hammond","BC","84814","Canada",98,"288-555-6488","M","F",1,0,"Partial College","Bronze",64,120000,
4790,37633383300,"Dickerson","Jean","4328 Liscome Way","Cliffside","BC","4849","Canada",103,"823-555-4781","S","F",1,1,"Graduate Degree","Normal",72,80000,
4791,37648784518,"Guiterez","Dean","3606 Bishop Drive","El Cajon","CA","74640","USA",16,"304-555-3303","S","M",2,0,"Graduate Degree","Gloden",53,80000,
4792,37649814500,"Meyers","Doris","8519 Starlyn Dr","Chula Vista","CA","59836","USA",13,"862-555-9224","S","F",4,3,"High School Degree","Gloden",36,40000,
4793,37654894600,"Miller","Robert","5396 Hacienda","Shawnee","BC","74341","Canada",105,"365-555-6374","S","M",3,1,"Partial High School","Bronze",47,60000,
4794,37658628200,"Munson","James","3219 Sandra Circle","Berkeley","CA","98406","USA",36,"285-555-5581","S","M",2,1,"Bachelors Degree","Normal",38,80000,
4795,37668488000,"Solari","Shane","3005 Potomac Drive","Westminster","BC","15222","Canada",91,"711-555-1360","M","M",4,3,"Bachelors Degree","Bronze",52,80000,
4796,37677628993,"Chaney","Bo","1083 S. 48th Street","Tixapan","DF","18040","Mexico",107,"769-555-1376","M","F",4,1,"Partial High School","Normal",24,20000,
4797,37680032253,"Maynard","Susan","1123 Napa St","Ladner","BC","85316","Canada",96,"557-555-8441","M","M",2,1,"Graduate Degree","Silver",62,140000,
4798,37687204480,"Browne","Linda","2111 Freeport Court","Woodland Hills","CA","67997","USA",62,"761-555-8562","S","F",1,0,"Partial High School","Normal",48,20000,
4799,37687982320,"Barkoff","James","2405 Mission Drive","Burlingame","CA","75142","USA",43,"573-555-5255","M","M",2,1,"High School Degree","Bronze",34,80000,
4800,37695975300,"Chalmers","Jeanene","3646 Piedmont Dr","Anacortes","WA","23985","USA",79,"800-555-4005","M","M",2,1,"High School Degree","Silver",66,100000,
4801,37698823809,"Thomas","Amanda","6850 Monument Blvd.","Cliffside","BC","96291","Canada",103,"634-555-8326","S","F",3,2,"High School Degree","Silver",72,40000,
4802,37699859100,"King","Chloe","8346 Niagara Court","Langford","BC","11295","Canada",102,"884-555-5705","M","M",4,0,"High School Degree","Bronze",41,140000,
4803,37710223197,"Cummings","Lonnie","4460 Carob Way","Yakima","WA","49764","USA",89,"980-555-3312","M","M",2,1,"High School Degree","Silver",39,140000,
4804,37719031572,"Stapleton","Jessie","6210 Mt. Tamlapais Place","Salem","OR","36372","USA",23,"592-555-2976","S","F",4,4,"Partial College","Gloden",59,40000,
4805,37740038633,"Nelson","Frederick","2578 Shadow Creek Drive","San Francisco","CA","34559","USA",1,"711-555-8212","S","M",4,4,"Bachelors Degree","Gloden",81,60000,
4806,37750949900,"Brown","Tracy","7237 Cardinal Ct","Victoria","BC","53593","Canada",6,"346-555-6505","S","M",3,1,"Bachelors Degree","Silver",45,60000,
4807,37753717899,"Ladd","June","9794 Glenside Dr","Camacho","Zacatecas","24385","Mexico",27,"726-555-5026","S","F",3,1,"Bachelors Degree","Bronze",64,60000,
4808,37754613757,"Cartmell","Myra","4708 Biscayne Court","W. Linn","OR","17972","USA",66,"974-555-2523","S","M",3,0,"Bachelors Degree","Normal",85,60000,
4809,37760584354,"Oana","Vera","4240 Nuala Street","Altadena","CA","37750","USA",50,"478-555-8672","S","F",1,0,"High School Degree","Silver",64,40000,
4810,37768727500,"Tepper","Bruce","9407 Alvarado Ave","Yakima","WA","88106","USA",89,"397-555-7880","M","F",5,2,"Bachelors Degree","Bronze",22,80000,
4811,37771195173,"Lunden","Leonardo","9194 West I St","Berkeley","CA","90221","USA",36,"824-555-3658","S","M",1,1,"Partial College","Silver",63,40000,
4812,37779633400,"Vaughn","Charles","7271 Adelaide St","Mill Valley","CA","77412","USA",38,"766-555-1494","M","M",4,3,"Partial College","Gloden",73,40000,
4813,37782219052,"Jankura","Verna","9967 Stroer Lane","Lakewood","CA","75017","USA",56,"555-555-8558","M","F",1,1,"High School Degree","Bronze",78,40000,
4814,37783517200,"Dickinson","Ella","8299 Fernwood Drive","Portland","OR","31405","USA",22,"759-555-8680","S","F",4,4,"High School Degree","Silver",20,40000,
4815,37795635461,"Vaughn","Inge","1250 Sierra Ridge","Marysville","WA","64843","USA",82,"570-555-5373","S","F",0,0,"Partial College","Bronze",23,60000,
4816,37796214800,"Davelis","Margaret","9834 Vista Del Rio","La Mesa","CA","86392","USA",11,"798-555-4123","M","F",0,0,"High School Degree","Silver",23,40000,
4817,37821314900,"Alexander","Mary","3040 Snow Drive","Kirkland","WA","85992","USA",63,"632-555-8444","M","F",0,0,"Partial High School","Normal",55,20000,
4818,37836565971,"Dawson","Louis","4535 Sun Hill Lane","Fremont","CA","73703","USA",34,"882-555-5822","S","M",4,2,"Partial College","Silver",62,120000,
4819,37836898565,"Avaloz, Jr.","James","649 Hoke Dr","Santa Monica","CA","39464","USA",49,"317-555-7087","S","F",1,1,"Bachelors Degree","Bronze",28,60000,
4820,37839505672,"Wagner","Samuel","2399 Stafford Ave","Metchosin","BC","92336","Canada",104,"702-555-5354","S","F",2,1,"Partial College","Gloden",86,60000,
4821,37857165300,"Shaw","John","8766 Arthur Rd","Glendale","CA","96966","USA",54,"821-555-1589","M","M",0,0,"Partial College","Bronze",76,40000,
4822,37868618369,"Gay","Joy","3426 Calhoun Court","Walla Walla","WA","17001","USA",88,"456-555-8882","M","F",3,2,"High School Degree","Silver",78,100000,
4823,37873553633,"Filson","Marie","49 Monzeneda Way","Santa Fe","DF","14086","Mexico",109,"836-555-7404","S","F",3,3,"Partial High School","Gloden",65,40000,
4824,37881841659,"Whitney","Judy","7618 Rogers Lane","Port Orchard","WA","98280","USA",77,"494-555-4325","S","M",5,4,"Bachelors Degree","Bronze",42,60000,
4825,37886396050,"Horton","Renee","4494 El Campo Ct","Pomona","CA","59622","USA",61,"898-555-1475","M","F",3,1,"Bachelors Degree","Bronze",59,60000,
4826,37890896797,"Ison","Jackie","2318 Pleasant Circle","Royal Oak","BC","10979","Canada",100,"817-555-9682","S","F",5,3,"High School Degree","Silver",43,160000,
4827,37893766800,"Zimmerman","Jean","2104 Newton Way","Beverly Hills","CA","13094","USA",47,"583-555-9118","M","F",5,2,"Partial College","Bronze",52,120000,
4828,37893927693,"Trujillo","Joshua","182 Perry Way","Santa Monica","CA","33212","USA",49,"525-555-6954","M","M",4,2,"Partial College","Normal",30,60000,
4829,37900788800,"Williams","Jerry","222 Denkinger Road","Beaverton","OR","70596","USA",67,"975-555-1361","S","M",0,0,"Bachelors Degree","Bronze",73,60000,
4830,37912290100,"Leong","Elizabeth","8553 Wilson Lane","Guadalajara","Jalisco","53277","Mexico",4,"279-555-1483","S","M",3,1,"High School Degree","Silver",53,40000,
4831,37923340797,"Chace","Karen","1504 Conifer Court","Haney","BC","86715","Canada",93,"990-555-7175","M","F",0,0,"Bachelors Degree","Silver",24,60000,
4832,37925497293,"Cristantiello","Gail","2745 Mt. Dias Blvd.","Issaquah","WA","92652","USA",21,"908-555-6500","M","F",2,2,"High School Degree","Silver",50,40000,
4833,37927530400,"Kolisch","William","5949 Laurel Drive","Coronado","CA","88642","USA",8,"742-555-1821","S","F",2,1,"Graduate Degree","Bronze",46,140000,
4834,37928603291,"Ask","Diane","7444 Margo Drive","San Diego","CA","95575","USA",7,"331-555-2857","M","M",4,2,"High School Degree","Bronze",21,40000,
4835,37937481403,"Burns","Raymond","904 Bales Court","Langford","BC","35044","Canada",102,"427-555-9465","S","M",4,2,"Graduate Degree","Bronze",83,80000,
4836,37937717437,"Archuleta","Julie","5308 Logan Court","Lake Oswego","OR","15209","USA",64,"700-555-5472","S","M",5,2,"High School Degree","Bronze",39,40000,
4837,37946166396,"Bill","Elizabeth","2923 St Paul Circle","Imperial Beach","CA","19839","USA",14,"158-555-5365","M","M",2,2,"High School Degree","Bronze",55,40000,
4838,37953821400,"McMillian","Anna","4927 Virgil Street","Redmond","WA","38873","USA",19,"453-555-9000","S","F",4,4,"Bachelors Degree","Gloden",25,60000,
4839,37960870265,"Yuhasz","Erik","4205 Seabourne Ct","Santa Cruz","CA","96653","USA",40,"834-555-7522","S","M",1,0,"High School Degree","Bronze",50,40000,
4840,37962436676,"Worrell","Emily","9118 McNutt Ave","Oakland","CA","93860","USA",37,"492-555-4443","S","F",3,1,"Bachelors Degree","Bronze",65,80000,
4841,37966519000,"Polk","Necia","8650 Babbe Street","Issaquah","WA","30814","USA",21,"235-555-5250","M","F",5,1,"Partial College","Bronze",38,40000,
4842,37966819400,"Leslie","Warren","3818 Landana Drive","West Covina","CA","75002","USA",60,"815-555-9800","M","M",0,0,"Bachelors Degree","Bronze",72,80000,
4843,37967951297,"Willson","Nicholas","3605 Haynes Court","San Diego","CA","77116","USA",7,"581-555-9236","M","M",4,4,"Graduate Degree","Normal",48,120000,
4844,37981437444,"Kouba","Michael","1682 Klier Drive","National City","CA","93635","USA",9,"523-555-7072","M","F",3,1,"High School Degree","Bronze",53,40000,
4845,37981550097,"Cayo","Emily","1723 Alvarado Dr","Lemon Grove","CA","61912","USA",12,"421-555-7475","S","M",2,2,"Partial College","Gloden",52,40000,
4846,37983400800,"Laing","Helen","2710 Roux Court","Olympia","WA","18300","USA",85,"386-555-3939","M","M",3,1,"Partial High School","Normal",70,20000,
4847,37985289096,"Martinez","Judith","3004 Zand","W. Linn","OR","51738","USA",66,"198-555-9632","S","F",3,0,"Bachelors Degree","Silver",79,100000,
4848,37988582849,"Tkachenko","Susan","4245 Gregory Lane","Burien","WA","99579","USA",74,"425-555-8382","S","F",4,0,"Partial High School","Normal",73,20000,
4849,37991678118,"Rincon","Paul","7449 Dover Way","Seattle","WA","72887","USA",18,"498-555-7361","S","F",2,1,"Bachelors Degree","Bronze",41,60000,
4850,37993502020,"Duenas","Susan","8945 Euclid Ave.","Seattle","WA","86890","USA",18,"748-555-4739","S","F",4,3,"Partial College","Gloden",42,60000,
4851,38008795976,"Borton","Rosenda","5059 Mt. Etna","Guadalajara","Jalisco","26359","Mexico",4,"844-555-2346","M","F",4,4,"Partial High School","Bronze",72,20000,
4852,38015968200,"Novas","Dorothy","6809 El Capitan Lane","Concord","CA","79231","USA",46,"217-555-7353","M","F",3,3,"Partial College","Gloden",66,100000,
4853,38028665800,"Staton","Natasha","3177 Lincoln Drive","Hidalgo","Zacatecas","11155","Mexico",25,"575-555-7246","S","M",0,0,"Partial High School","Normal",50,20000,
4854,38032399400,"Milner","Virginia","7836 Mt. Washington","Tlaxiaco","Oaxaca","30189","Mexico",30,"871-555-1882","M","F",5,4,"Partial College","Gloden",58,100000,
4855,38032549600,"Fares","Yiu Kwok","4459 Kingswood Circle","Altadena","CA","99980","USA",50,"351-555-9403","S","F",1,1,"Bachelors Degree","Bronze",39,80000,
4856,38033295300,"Brierley","Eddie","9372 Colfax Street","Seattle","WA","85176","USA",18,"248-555-9982","M","M",1,0,"Partial High School","Normal",80,20000,
4857,38040730357,"Wyatt","Nancy","8904 La Salle Ave","Concord","CA","22130","USA",46,"118-555-3187","M","M",1,1,"Partial College","Bronze",33,40000,
4858,38043455500,"Wilcox","Bertha","4072 South Hampton Road","Olympia","WA","72486","USA",85,"698-555-7737","M","M",1,1,"Partial College","Bronze",23,40000,
4859,38050214648,"Jenson","Sara","3859 Argyll Ave","Colma","CA","99278","USA",32,"464-555-7173","S","F",3,0,"Partial College","Gloden",37,60000,
4860,38065079450,"Reivitt","Alan","1936 Bourton Ct","Richmond","CA","16798","USA",35,"406-555-5009","M","M",1,1,"Partial College","Bronze",28,40000,
4861,38067101836,"Strongman","Pearl","4632 Pleasant Hill Rd","Burbank","CA","57782","USA",53,"195-555-3073","M","M",2,1,"Bachelors Degree","Bronze",65,60000,
4862,38106047500,"Gillean","Julie","2964 Holbrook Dr","Seattle","WA","40462","USA",18,"160-555-8537","M","F",2,0,"Partial High School","Normal",51,40000,
4863,38126963400,"Stallsworth","William","5914 Overhill Rd","Anacortes","WA","73900","USA",79,"871-555-5230","S","M",5,5,"Bachelors Degree","Silver",86,60000,
4864,38137869200,"McCoy","Hoai","4499 Alpha Way","San Diego","CA","95449","USA",7,"198-555-3980","S","F",5,0,"Bachelors Degree","Bronze",48,60000,
4865,38141007400,"Trumbull","Kathy","5048 Hawthrone Dr","Daly City","CA","95049","USA",31,"271-555-2959","M","M",1,1,"Bachelors Degree","Bronze",42,80000,
4866,38162309527,"Longstreet","Coletta","6543 Jacobsen Street","Tlaxiaco","Oaxaca","82760","Mexico",30,"521-555-9337","S","F",0,0,"Bachelors Degree","Bronze",23,60000,
4867,38169116973,"Cox","Frances","2 Raymond Dr","Grossmont","CA","48521","USA",17,"618-555-6944","S","F",0,0,"Bachelors Degree","Silver",79,160000,
4868,38169782161,"Combs","Linda","4407 Hobby Court","Spokane","WA","23942","USA",87,"890-555-2951","M","F",3,1,"Bachelors Degree","Bronze",41,100000,
4869,38172078100,"Sumner","Eudora","8119 Northridge Ct","Oakland","CA","70243","USA",37,"700-555-8762","S","F",2,1,"Partial High School","Normal",63,20000,
4870,38175827860,"Claxton","Diana","2779 Ramsay Circle","Vancouver","BC","26058","Canada",5,"334-555-7055","M","M",3,2,"Partial College","Bronze",27,40000,
4871,38179078698,"Burbige","Dennis","9401 Mountain Spring Road","Merida","Yucatan","23143","Mexico",26,"476-555-1919","M","F",2,1,"Partial College","Bronze",46,140000,
4872,38184942007,"Bagley","Ron","6970 Frayne Ln","Langford","BC","83382","Canada",102,"373-555-2497","S","M",2,0,"High School Degree","Bronze",55,40000,
4873,38197923900,"Longo","Roxanne","3847 Mt. Diablo St","Puyallup","WA","44291","USA",86,"776-555-8647","S","M",0,0,"Partial High School","Bronze",46,120000,
4874,38203797936,"Aluyen","Mary","1671 F St.","Grossmont","CA","94648","USA",17,"457-555-4197","M","F",4,3,"Partial College","Bronze",62,60000,
4875,38210621500,"Hart","Mark","1457 Chelsea","Lebanon","OR","96763","USA",72,"223-555-3633","S","M",4,1,"Partial High School","Silver",44,120000,
4876,38213759700,"Verna","Adeline","9534 Country View Lane","Burien","WA","85665","USA",74,"165-555-1469","M","F",2,0,"Graduate Degree","Silver",55,80000,
4877,38214183449,"Forsythe","Lonnie","9574 Silverado Drive","Kirkland","WA","53942","USA",63,"853-555-8533","M","M",4,1,"Bachelors Degree","Bronze",60,80000,
4878,38224665500,"Aubrecht","Richard","7906 McElroy","La Cruz","Sinaloa","36622","Mexico",29,"819-555-4997","M","F",2,1,"Bachelors Degree","Bronze",72,60000,
4879,38265746200,"Caporaletti","Mildred","857 San Simeon Drive","Lincoln Acres","CA","43768","USA",10,"630-555-1690","M","M",3,1,"Partial High School","Bronze",75,60000,
4880,38276652100,"Herrman","Lydia","2098 Caravelle Ct","Concord","CA","91609","USA",46,"857-555-9440","S","F",1,1,"Bachelors Degree","Bronze",75,60000,
4881,38285540938,"Abbate","Carroll","5302 Argonne Drive","Corvallis","OR","91208","USA",70,"930-555-8419","S","M",3,3,"Partial College","Gloden",37,40000,
4882,38288153400,"Belleci","Harvey","6797 Smike Tree Court","Guadalajara","Jalisco","78920","Mexico",4,"631-555-2715","M","F",0,0,"Partial High School","Bronze",44,40000,
4883,38299209500,"Shifflet","Carol","256 Gumwood Dr","Port Hammond","BC","18389","Canada",98,"728-555-9322","M","M",3,1,"High School Degree","Bronze",80,40000,
4884,38309235572,"Abner","Donald","4661 Balboa Court","Pomona","CA","97553","USA",61,"100-555-5329","M","M",4,1,"Bachelors Degree","Bronze",68,100000,
4885,38320720800,"Rosales","Pearl","1030 Ada Dr","La Mesa","CA","31843","USA",11,"458-555-5222","S","F",3,1,"Graduate Degree","Bronze",88,120000,
4886,38327442400,"Biondolillo","Alice","5689 Greenwood Place","El Cajon","CA","22218","USA",16,"993-555-3515","S","M",1,0,"Bachelors Degree","Bronze",78,140000,
4887,38328493833,"Traise","Elmer","2312 Wilson Court","Berkeley","CA","92009","USA",36,"474-555-2036","M","F",4,2,"Partial College","Normal",65,40000,
4888,38334142565,"Caruso","Elisa","7224 Wren Avenue","Vancouver","BC","77205","Canada",5,"132-555-7958","M","M",3,2,"Partial College","Bronze",42,40000,
4889,38351678848,"Quesada","Manuel","6757 Del Monte Ct","Ladner","BC","14159","Canada",96,"535-555-5108","S","F",3,0,"Graduate Degree","Bronze",59,120000,
4890,38355213999,"Joseph","Sandy","1925 Pacheco Street","Lakewood","CA","64516","USA",56,"455-555-4315","S","M",0,0,"High School Degree","Bronze",55,40000,
4891,38358368300,"Padilla","Bertha","1711 St. Francis St.","Edmonds","WA","66631","USA",83,"881-555-9093","M","F",0,0,"Partial College","Bronze",63,40000,
4892,38374204000,"Teranen","Rudy","9788 Trinity Ave","Olympia","WA","28950","USA",85,"824-555-6929","M","M",5,2,"High School Degree","Bronze",30,80000,
4893,38385555100,"Apodaca","Tom","9828 Larch Ct","Cliffside","BC","96226","Canada",103,"612-555-4993","S","M",1,0,"Bachelors Degree","Normal",73,60000,
4894,38385855600,"Chilton","Ralph","2062 Coggins Drive","Mexico City","Mexico","52615","Mexico",2,"929-555-7375","S","F",3,1,"Partial College","Silver",65,40000,
4895,38389739400,"Tellez","Lorraine","5013 Military E","Westminster","BC","86052","Canada",91,"979-555-7725","M","M",1,1,"Partial High School","Bronze",24,40000,
4896,38391831500,"Trujillo","Mary","3598 Walnut Place","Oak Bay","BC","86032","Canada",99,"967-555-2818","S","M",5,3,"Bachelors Degree","Gloden",61,60000,
4897,38405376672,"Morrone","Patricia","6802 Spring Hill Road","Burlingame","CA","82022","USA",43,"140-555-1796","M","M",4,4,"High School Degree","Bronze",62,40000,
4898,38409158600,"Nelly","Patti","8297 Napa Court","Imperial Beach","CA","94912","USA",14,"390-555-8175","S","M",0,0,"Partial College","Bronze",37,40000,
4899,38430820100,"Sears","Nancy","4412 Cardiff Drive","Tlaxiaco","Oaxaca","60674","Mexico",30,"486-555-5782","S","M",5,3,"Bachelors Degree","Normal",29,100000,
4900,38431555032,"Young","Beverly","6161 Stimel Drive","Lebanon","OR","14547","USA",72,"998-555-5447","M","M",4,1,"High School Degree","Silver",43,40000,
4901,38432585000,"Cook","Joseph","2530 Seeno St","Issaquah","WA","45469","USA",21,"217-555-1682","M","F",3,0,"High School Degree","Normal",55,40000,
4902,38437992300,"Rowell","Cecilia","7189 Candellero Dr","Bellflower","CA","64503","USA",55,"752-555-8975","S","F",4,4,"Bachelors Degree","Gloden",25,80000,
4903,38441726000,"Verdugo","Beatrice","3812 Roundtree Drive","Bremerton","WA","35295","USA",76,"233-555-7496","M","M",2,0,"High School Degree","Bronze",38,40000,
4904,38441876200,"Mendonca","Jack","8725 San Benito Drive","San Carlos","CA","20491","USA",44,"790-555-4418","S","F",3,2,"Bachelors Degree","Silver",53,60000,
4905,38446806100,"Morse","Charlemagne","8257 Almondwood Drive","Acapulco","Guerrero","56444","Mexico",28,"294-555-1568","M","F",4,1,"Bachelors Degree","Silver",38,80000,
4906,38457610011,"Bihl","Sarah","6081 Jeanne Circle","Beaverton","OR","78022","USA",67,"328-555-2956","S","M",0,0,"Bachelors Degree","Silver",60,160000,
4907,38466643691,"Schoolcraft","Michael","5867 North Ridge Drive","Acapulco","Guerrero","99162","Mexico",28,"755-555-7734","M","M",4,4,"Graduate Degree","Gloden",36,100000,
4908,38471439480,"Jenkins","Carolyn","1289 Pine St","Tlaxiaco","Oaxaca","99142","Mexico",30,"697-555-5570","M","F",3,2,"High School Degree","Bronze",41,40000,
4909,38477351069,"Marshall","Heath","3985 Dolores Way","Long Beach","CA","65514","USA",48,"486-555-3634","S","M",2,0,"High School Degree","Bronze",52,140000,
4910,38479003310,"Lemay","Aaron","2317 Woodruff Lane","Chula Vista","CA","48194","USA",13,"451-555-9098","M","M",3,2,"Bachelors Degree","Bronze",70,60000,
4911,38484008312,"Roberts","Glen","5267 Costanza Drive","Burien","WA","81632","USA",74,"501-555-9449","S","F",3,1,"Bachelors Degree","Bronze",79,60000,
4912,38485542535,"Tarleton","Kit","6508 Muir Road","Mexico City","Mexico","41822","Mexico",2,"489-555-4541","S","F",3,0,"Partial High School","Bronze",72,20000,
4913,38487355709,"Mack","Kathy","9712 Lexington Road","Merida","Yucatan","37822","Mexico",26,"563-555-3520","M","M",1,1,"Partial College","Bronze",29,40000,
4914,38492221200,"Tysor","John","1208 Dos Encinas","Hidalgo","Zacatecas","90492","Mexico",25,"813-555-9899","M","F",1,0,"High School Degree","Silver",42,100000,
4915,38492473363,"Stenberg","George","4666 Sierra Ridge","Lemon Grove","CA","56253","USA",12,"909-555-7506","S","M",2,1,"Bachelors Degree","Bronze",72,140000,
4916,38493138551,"Clyne","Keith","9071 MacAlvey Drive","Edmonds","WA","10126","USA",83,"521-555-7170","S","M",1,0,"Partial High School","Normal",54,20000,
4917,38494141697,"Bunch","Martha","5440 Klamath Woods Pl.","Colma","CA","14757","USA",32,"640-555-3406","M","F",4,3,"High School Degree","Gloden",76,40000,
4918,38497301300,"Clarkin","Janice","7443 Sherry Circle","Oakland","CA","33791","USA",37,"274-555-1699","S","F",0,0,"Partial College","Bronze",72,40000,
